FrameNumber,ObjectID,X,Y,Width,Height,Confidence,Class
000073,1018,1137,585,209,219,0.8099372982978821,3
000073,1019,1640,567,57,168,0.7755284309387207,1
000073,1020,313,547,55,135,0.6973692178726196,1
000073,1021,367,554,46,129,0.6740483641624451,1
000073,1022,1708,539,38,96,0.6355860233306885,1
000073,1023,1017,524,125,62,0.6245102882385254,3
000073,1024,501,549,34,93,0.5878515243530273,1
000073,1025,429,553,26,71,0.5233204960823059,1
000073,1026,248,549,43,130,0.5121575593948364,1
000073,1027,533,546,32,94,0.5026024580001831,1
000073,1028,601,434,24,41,0.41310396790504456,10
000073,1029,996,486,39,31,0.3909718692302704,3
000073,1030,471,554,30,75,0.31872472167015076,1
000073,1031,596,539,22,92,0.2941109836101532,1
000074,1032,936,582,128,102,0.8310049176216125,3
000074,1033,1137,584,211,221,0.8202051520347595,3
000074,1034,308,542,55,142,0.77988201379776,1
000074,1035,1641,569,62,166,0.7682116627693176,1
000074,1036,596,435,26,50,0.7009304761886597,10
000074,1037,362,549,48,135,0.642653226852417,1
000074,1038,1708,535,41,95,0.6286866664886475,1
000074,1039,1012,523,124,62,0.6142523288726807,3
000074,1040,421,553,27,74,0.4713428318500519,1
000074,1041,241,549,38,127,0.45504721999168396,1
000074,1042,494,540,32,101,0.42560258507728577,1
000074,1043,526,434,28,56,0.40680500864982605,10
000074,1044,243,543,53,137,0.3705206513404846,1
000074,1045,526,555,33,88,0.3407927453517914,1
000074,1046,498,547,33,96,0.3046362102031708,1
000074,1047,994,487,39,30,0.30235040187835693,3
000074,1048,1112,484,39,31,0.26313960552215576,3
000074,1049,469,553,29,79,0.25916141271591187,1
000074,1050,584,539,31,96,0.25857600569725037,1
000075,1051,1137,586,206,221,0.8244655728340149,3
000075,1052,933,584,129,101,0.7995823621749878,3
000075,1053,1644,572,67,170,0.7345370054244995,1
000075,1054,1008,526,119,60,0.6952272653579712,3
000075,1055,304,545,53,138,0.6585001349449158,1
000075,1056,356,554,47,130,0.6569703221321106,1
000075,1057,518,548,36,96,0.6544100642204285,1
000075,1058,1708,538,43,96,0.6461381912231445,1
000075,1059,236,546,45,131,0.5554995536804199,1
000075,1060,591,435,25,47,0.503239631652832,10
000075,1061,524,435,23,54,0.4240114986896515,10
000075,1062,488,534,31,105,0.4222860634326935,1
000075,1063,413,555,30,80,0.41492152214050293,1
000075,1064,581,537,31,100,0.37002867460250854,1
000075,1065,1107,484,45,33,0.36947500705718994,3
000075,1066,576,538,29,100,0.258210688829422,1
000076,1067,1136,586,208,221,0.8330070376396179,3
000076,1068,931,582,129,103,0.8211272358894348,3
000076,1069,1647,575,66,169,0.7502282857894897,1
000076,1070,350,550,51,134,0.6720473766326904,1
000076,1071,1709,538,43,94,0.6508387923240662,1
000076,1072,1001,525,119,58,0.6342504024505615,3
000076,1073,296,542,54,141,0.6306854486465454,1
000076,1074,231,549,44,131,0.5457868576049805,1
000076,1075,406,555,28,71,0.5311587452888489,1
000076,1076,516,548,34,95,0.45373809337615967,1
000076,1077,456,554,28,76,0.44560667872428894,1
000076,1078,590,435,23,48,0.44039422273635864,10
000076,1079,575,536,30,98,0.4169374406337738,1
000076,1080,487,546,29,91,0.33168795704841614,1
000076,1081,1103,488,46,27,0.28653836250305176,3
000076,1082,520,433,26,59,0.28628697991371155,10
000076,1083,1387,607,100,82,0.26891735196113586,2
000076,1084,286,544,52,138,0.2549181282520294,1
000077,1085,1135,588,208,224,0.8427685499191284,3
000077,1086,929,584,130,103,0.8311194181442261,3
000077,1087,1651,578,64,168,0.7942274212837219,1
000077,1088,345,552,48,132,0.6238757967948914,1
000077,1089,288,542,56,140,0.6236547827720642,1
000077,1090,1324,450,23,58,0.618536114692688,10
000077,1091,1710,539,41,98,0.608892023563385,1
000077,1092,1003,525,110,58,0.5904768109321594,3
000077,1093,574,534,30,99,0.5497009754180908,1
000077,1094,584,436,21,40,0.5475147366523743,10
000077,1095,477,541,37,102,0.47274288535118103,1
000077,1096,399,554,27,74,0.4703638553619385,1
000077,1097,451,551,31,80,0.44476941227912903,1
000077,1098,508,539,33,108,0.38340190052986145,1
000077,1099,229,540,44,139,0.3448495864868164,1
000077,1100,486,538,33,108,0.32129141688346863,1
000077,1101,582,433,27,55,0.26032382249832153,10
000078,1102,1132,587,212,230,0.8398810625076294,3
000078,1103,926,585,129,103,0.8377400636672974,3
000078,1104,1653,580,66,168,0.7994466423988342,1
000078,1105,281,538,56,146,0.7461408376693726,1
000078,1106,338,549,49,138,0.6547536849975586,1
000078,1107,1712,540,41,97,0.5864224433898926,1
000078,1108,580,432,21,42,0.5831897854804993,10
000078,1109,503,545,33,103,0.5410507321357727,1
000078,1110,473,537,37,110,0.5326471924781799,1
000078,1111,992,525,114,57,0.5162453055381775,3
000078,1112,571,538,26,94,0.46799033880233765,1
000078,1113,176,562,38,118,0.4091852903366089,1
000078,1114,392,555,30,75,0.38139262795448303,1
000078,1115,222,546,37,134,0.3777562975883484,1
000078,1116,485,537,36,111,0.31535735726356506,1
000078,1117,548,541,33,102,0.31089773774147034,1
000078,1118,446,553,31,81,0.3063356876373291,1
000078,1119,542,538,31,104,0.29865774512290955,1
000078,1120,559,538,37,94,0.2720690071582794,1
000078,1121,1099,490,38,26,0.2577016353607178,3
000079,1122,920,582,135,106,0.8423274755477905,3
000079,1123,1125,587,219,231,0.8421947360038757,3
000079,1124,1654,583,71,166,0.8008587956428528,1
000079,1125,277,540,55,143,0.7246460318565369,1
000079,1126,575,432,23,52,0.7014564871788025,10
000079,1127,335,543,45,141,0.6337560415267944,1
000079,1128,496,542,36,105,0.6081872582435608,1
000079,1129,1712,539,40,97,0.603539764881134,1
000079,1130,164,547,40,140,0.5617673397064209,1
000079,1131,464,529,35,118,0.5042243599891663,1
000079,1132,990,526,106,55,0.48817047476768494,3
000079,1133,385,555,30,74,0.48703640699386597,1
000079,1134,551,541,32,105,0.36886686086654663,1
000079,1135,1098,491,37,25,0.3477247655391693,3
000079,1136,569,535,25,95,0.3191661834716797,1
000079,1137,486,537,42,112,0.3171677589416504,1
000080,1138,1654,578,74,172,0.8387979865074158,1
000080,1139,1124,586,220,233,0.8270586729049683,3
000080,1140,917,583,138,107,0.8204988837242126,3
000080,1141,572,434,20,49,0.7395830154418945,10
000080,1142,325,548,52,140,0.717945396900177,1
000080,1143,457,533,40,117,0.6170593500137329,1
000080,1144,1712,537,41,97,0.6101795434951782,1
000080,1145,273,541,51,142,0.6072311401367188,1
000080,1146,156,552,43,142,0.6028947830200195,1
000080,1147,999,525,89,55,0.5928958058357239,3
000080,1148,492,560,36,88,0.5084734559059143,1
000080,1149,1094,491,42,25,0.4548013508319855,3
000080,1150,378,555,31,75,0.4386378228664398,1
000080,1151,554,539,31,108,0.3996823728084564,1
000080,1152,434,554,27,82,0.38654986023902893,1
000080,1153,498,434,23,56,0.3567781448364258,10
000080,1154,563,533,29,102,0.3464631140232086,1
000080,1155,483,549,44,102,0.30728140473365784,1
000081,1156,1656,578,75,172,0.8554630279541016,1
000081,1157,1123,586,220,234,0.8360205292701721,3
000081,1158,916,582,134,109,0.7826379537582397,3
000081,1159,454,536,38,114,0.7249487638473511,1
000081,1160,264,550,53,132,0.7050265073776245,1
000081,1161,319,552,52,135,0.6534512042999268,1
000081,1162,1710,535,42,99,0.6450807452201843,1
000081,1163,148,556,44,134,0.6018797755241394,1
000081,1164,1019,524,61,54,0.5019739866256714,3
000081,1165,489,541,31,103,0.4894033968448639,1
000081,1166,1092,486,43,29,0.43287113308906555,3
000081,1167,540,537,41,103,0.38857945799827576,1
000081,1168,369,554,29,74,0.35305893421173096,1
000081,1169,570,433,21,47,0.3325846791267395,10
000081,1170,428,545,28,87,0.33004599809646606,1
000081,1171,561,432,20,42,0.30957698822021484,10
000081,1172,550,536,35,102,0.2789662480354309,1
000081,1173,889,473,44,45,0.2631295919418335,3
000082,1174,1120,589,223,237,0.8499659299850464,3
000082,1175,1658,580,75,175,0.8337996602058411,1
000082,1176,911,581,133,110,0.7706658244132996,3
000082,1177,447,534,41,116,0.6612633466720581,1
000082,1178,1709,536,42,97,0.6477566361427307,1
000082,1179,138,553,46,140,0.6448684930801392,1
000082,1180,259,541,52,142,0.6446792483329773,1
000082,1181,315,553,47,135,0.625458836555481,1
000082,1182,983,523,91,55,0.5575425028800964,3
000082,1183,551,535,31,99,0.4967595636844635,1
000082,1184,1092,486,40,29,0.4724836051464081,3
000082,1185,482,546,32,104,0.4722491502761841,1
000082,1186,360,555,34,79,0.4348646104335785,1
000082,1187,561,433,19,43,0.4210369884967804,10
000082,1188,518,537,34,107,0.29377883672714233,1
000082,1189,536,537,37,107,0.2511582672595978,1
000083,1190,1121,590,217,239,0.8710971474647522,3
000083,1191,1663,582,70,171,0.7949758768081665,1
000083,1192,905,582,138,109,0.7867958545684814,3
000083,1193,307,559,50,131,0.7222123146057129,1
000083,1194,471,544,38,108,0.6590795516967773,1
000083,1195,257,532,48,153,0.6555312275886536,1
000083,1196,975,522,92,56,0.6361181139945984,3
000083,1197,130,559,49,133,0.6237970590591431,1
000083,1198,1709,536,41,95,0.6196845769882202,1
000083,1199,1089,488,41,27,0.5861073732376099,3
000083,1200,554,433,23,55,0.5524026155471802,10
000083,1201,443,537,35,115,0.5302627086639404,1
000083,1202,356,559,31,79,0.5300166010856628,1
000083,1203,1379,612,95,76,0.45223331451416016,4
000083,1204,415,556,27,84,0.4508502781391144,1
000083,1205,552,542,26,91,0.44288113713264465,1
000083,1206,520,543,32,104,0.36882102489471436,1
000083,1207,447,544,44,109,0.2758335471153259,1
000084,1208,1113,588,228,245,0.8528307676315308,3
000084,1209,1666,582,71,173,0.8186590671539307,1
000084,1210,903,581,138,110,0.7656474709510803,3
000084,1211,966,520,94,57,0.7172094583511353,3
000084,1212,124,562,49,133,0.6924775838851929,1
000084,1213,302,565,51,126,0.6649394035339355,1
000084,1214,465,551,40,102,0.6336103081703186,1
000084,1215,1709,534,40,93,0.6058299541473389,1
000084,1216,407,556,29,84,0.6054170727729797,1
000084,1217,248,550,50,138,0.5828401446342468,1
000084,1218,435,552,33,98,0.5356130599975586,1
000084,1219,547,430,29,61,0.5085572004318237,10
000084,1220,1089,487,38,28,0.4645754098892212,3
000084,1221,346,560,32,75,0.3926825225353241,1
000084,1222,473,433,29,62,0.38501110672950745,10
000084,1223,548,537,23,98,0.3733682632446289,1
000084,1224,1378,610,96,79,0.35253310203552246,4
000084,1225,534,540,35,111,0.3154967129230499,1
000084,1226,528,543,31,108,0.28175562620162964,1
000084,1227,1183,439,19,28,0.26908257603645325,10
000084,1228,452,541,45,114,0.26464295387268066,1
000085,1229,1112,592,221,241,0.8597477674484253,3
000085,1230,898,582,137,112,0.8062046766281128,3
000085,1231,1668,584,70,174,0.794430673122406,1
000085,1232,965,522,90,56,0.6981180310249329,3
000085,1233,238,554,50,137,0.6607505083084106,1
000085,1234,295,560,49,134,0.6522482633590698,1
000085,1235,542,433,28,60,0.6330299377441406,10
000085,1236,1708,534,40,95,0.5933038592338562,1
000085,1237,114,562,50,130,0.5721842050552368,1
000085,1238,427,551,39,105,0.5711356997489929,1
000085,1239,399,561,27,84,0.48599472641944885,1
000085,1240,337,559,35,84,0.46746399998664856,1
000085,1241,1377,614,96,78,0.4610213339328766,4
000085,1242,1090,490,36,26,0.42978793382644653,3
000085,1243,461,559,37,96,0.37479594349861145,1
000085,1244,540,537,27,99,0.2502124309539795,1
000086,1245,1116,589,214,248,0.8755531311035156,3
000086,1246,894,583,140,113,0.8236710429191589,3
000086,1247,1671,582,70,176,0.8160621523857117,1
000086,1248,332,563,32,80,0.6500064730644226,1
000086,1249,234,550,47,144,0.6227283477783203,1
000086,1250,287,562,48,133,0.6164054870605469,1
000086,1251,959,522,87,56,0.587406575679779,3
000086,1252,421,532,40,124,0.5362796783447266,1
000086,1253,110,561,48,137,0.5112226009368896,1
000086,1254,1708,532,38,96,0.47138556838035583,1
000086,1255,393,560,29,86,0.46264031529426575,1
000086,1256,1375,612,94,79,0.4430013597011566,4
000086,1257,455,559,35,97,0.4197723865509033,1
000086,1258,534,433,31,61,0.4119006097316742,10
000086,1259,531,543,30,103,0.40961527824401855,1
000086,1260,1082,491,40,24,0.384135901927948,3
000086,1261,99,560,62,167,0.3703081011772156,1
000086,1262,495,544,33,105,0.3117210566997528,1
000086,1263,175,558,45,143,0.2723965346813202,1
000087,1264,1110,594,221,249,0.872779905796051,3
000087,1265,891,585,142,113,0.8412815928459167,3
000087,1266,1673,584,70,180,0.7500097155570984,1
000087,1267,282,568,48,128,0.7479580044746399,1
000087,1268,950,524,92,56,0.7310159206390381,3
000087,1269,100,562,55,136,0.6256250143051147,1
000087,1270,326,561,32,84,0.5800814628601074,1
000087,1271,384,559,32,90,0.5399851202964783,1
000087,1272,447,560,38,100,0.5218172669410706,1
000087,1273,530,434,28,62,0.5160388946533203,10
000087,1274,227,552,49,143,0.48954933881759644,1
000087,1275,1166,417,168,152,0.43660587072372437,6
000087,1276,528,543,27,102,0.4144026041030884,1
000087,1277,417,541,33,115,0.4080376625061035,1
000087,1278,1708,534,37,94,0.40796488523483276,1
000087,1279,500,551,32,104,0.3423665761947632,1
000087,1280,1081,494,33,22,0.33250442147254944,3
000088,1281,1104,597,225,248,0.8860876560211182,3
000088,1282,886,589,144,108,0.8315517902374268,3
000088,1283,1675,581,71,185,0.8084464073181152,1
000088,1284,944,521,94,60,0.7164729237556458,3
000088,1285,275,569,51,130,0.7003641724586487,1
000088,1286,221,560,46,143,0.5800652503967285,1
000088,1287,438,557,42,111,0.5770763754844666,1
000088,1288,378,563,32,90,0.5702403783798218,1
000088,1289,91,565,54,135,0.5590550303459167,1
000088,1290,1077,495,37,24,0.4194222688674927,3
000088,1291,518,546,31,107,0.3897937536239624,1
000088,1292,318,564,31,81,0.3819795250892639,1
000088,1293,502,550,41,112,0.37123948335647583,1
000088,1294,408,553,35,101,0.3707970380783081,1
000088,1295,497,550,29,112,0.3481672406196594,1
000088,1296,1706,533,38,89,0.25534987449645996,1
000089,1297,1103,603,223,247,0.8693695664405823,3
000089,1298,883,591,143,109,0.8318284153938293,3
000089,1299,1676,585,72,188,0.826178789138794,1
000089,1300,944,521,88,59,0.6963208317756653,3
000089,1301,268,570,46,129,0.6727621555328369,1
000089,1302,433,558,40,110,0.5555731058120728,1
000089,1303,402,561,35,96,0.5388163328170776,1
000089,1304,84,563,52,136,0.5197142362594604,1
000089,1305,218,563,43,137,0.5105636715888977,1
000089,1306,1074,495,38,23,0.4455452859401703,3
000089,1307,521,434,26,65,0.43687334656715393,10
000089,1308,309,565,33,85,0.43601149320602417,1
000089,1309,1703,533,39,72,0.3982694745063782,1
000089,1310,1302,451,20,57,0.3253846764564514,10
000089,1311,370,565,28,84,0.2845836877822876,1
000089,1312,1610,515,21,77,0.26831644773483276,1
000090,1313,1097,607,228,248,0.8655771017074585,3
000090,1314,1678,583,77,195,0.8257557153701782,1
000090,1315,878,595,142,109,0.7903590202331543,3
000090,1316,262,571,52,135,0.7086127996444702,1
000090,1317,207,563,50,141,0.6455262303352356,1
000090,1318,424,562,41,112,0.6296830773353577,1
000090,1319,1702,534,39,68,0.5182495713233948,1
000090,1320,392,548,38,124,0.5171388983726501,1
000090,1321,80,568,50,135,0.4610710144042969,1
000090,1322,937,523,89,60,0.4504773020744324,3
000090,1323,362,574,32,84,0.41730815172195435,1
000090,1324,1069,495,41,27,0.38457152247428894,3
000090,1325,498,553,38,114,0.33736729621887207,1
000090,1326,301,568,31,85,0.3265519440174103,1
000090,1327,1300,462,19,49,0.2738129496574402,10
000091,1328,1088,605,240,258,0.8402618765830994,3
000091,1329,1682,592,76,192,0.7959246635437012,1
000091,1330,873,596,143,114,0.7758989334106445,3
000091,1331,258,573,51,133,0.7676659226417542,1
000091,1332,933,525,88,61,0.7579542398452759,3
000091,1333,418,567,42,108,0.6554126739501953,1
000091,1334,383,558,38,115,0.5758919715881348,1
000091,1335,201,566,48,139,0.5747899413108826,1
000091,1336,1700,537,40,66,0.48104241490364075,1
000091,1337,506,437,27,69,0.4596390724182129,10
000091,1338,357,576,30,82,0.44830605387687683,1
000091,1339,469,557,32,112,0.4181782007217407,1
000091,1340,502,552,28,103,0.4178580045700073,1
000091,1341,1067,495,41,26,0.3974563777446747,3
000091,1342,69,567,54,140,0.39563223719596863,1
000091,1343,281,570,39,136,0.37348076701164246,1
000091,1344,1366,629,100,73,0.3225487172603607,4
000091,1345,473,558,49,113,0.26510387659072876,1
000092,1346,1088,607,240,262,0.8320710062980652,3
000092,1347,1684,599,77,186,0.7928957343101501,1
000092,1348,930,527,87,59,0.7679381966590881,3
000092,1349,868,597,147,116,0.744244396686554,3
000092,1350,248,574,56,137,0.7043389678001404,1
000092,1351,409,560,44,119,0.6616630554199219,1
000092,1352,192,561,53,150,0.608414888381958,1
000092,1353,378,561,38,116,0.605760931968689,1
000092,1354,61,571,64,142,0.4802212119102478,1
000092,1355,497,437,34,68,0.4564218521118164,10
000092,1356,500,557,26,98,0.41577935218811035,1
000092,1357,1699,539,40,67,0.40365493297576904,1
000092,1358,1061,488,46,36,0.35083407163619995,3
000092,1359,261,573,48,126,0.3082658648490906,1
000092,1360,469,561,30,114,0.30549708008766174,1
000092,1361,348,581,26,80,0.25522637367248535,1
000092,1362,384,552,38,124,0.25334325432777405,1
000092,1363,1364,626,101,79,0.2525899112224579,4
000093,1364,1088,608,239,265,0.8836577534675598,3
000093,1365,1687,602,75,190,0.7834264039993286,1
000093,1366,927,529,83,58,0.7731941938400269,3
000093,1367,865,600,143,115,0.7284389138221741,3
000093,1368,404,569,41,111,0.7047289609909058,1
000093,1369,183,562,55,154,0.7037691473960876,1
000093,1370,242,575,51,140,0.6978064775466919,1
000093,1371,338,581,33,85,0.49173006415367126,1
000093,1372,372,567,34,112,0.46610334515571594,1
000093,1373,491,441,33,67,0.3918737471103668,10
000093,1374,1696,541,42,78,0.38002830743789673,1
000093,1375,51,574,65,142,0.37822967767715454,1
000093,1376,460,562,32,116,0.32021355628967285,1
000093,1377,278,571,29,93,0.2852744162082672,1
000093,1378,1360,624,135,105,0.28209513425827026,2
000093,1379,1009,492,41,22,0.26074790954589844,3
000093,1380,1360,622,106,88,0.2517465651035309,4
000093,1381,1511,520,24,64,0.25165265798568726,1
000094,1382,1081,604,246,274,0.8442173600196838,3
000094,1383,1690,605,74,191,0.7946954369544983,1
000094,1384,237,578,53,141,0.7830160856246948,1
000094,1385,922,529,86,58,0.7347018718719482,3
000094,1386,180,550,55,171,0.7242816090583801,1
000094,1387,858,602,143,114,0.7170369625091553,3
000094,1388,397,576,42,109,0.6329272985458374,1
000094,1389,1695,543,42,82,0.5530606508255005,1
000094,1390,363,560,37,121,0.5021682977676392,1
000094,1391,332,583,30,86,0.4892702102661133,1
000094,1392,485,442,32,71,0.4843042492866516,10
000094,1393,450,567,33,110,0.41196587681770325,1
000094,1394,40,577,64,144,0.40894463658332825,1
000094,1395,481,564,30,99,0.38376468420028687,1
000094,1396,1004,491,44,24,0.3534596860408783,3
000094,1397,134,570,35,125,0.3470081388950348,1
000094,1398,140,569,36,120,0.29926276206970215,1
000094,1399,724,525,21,55,0.27030637860298157,1
000095,1400,1078,611,246,274,0.8642407059669495,3
000095,1401,1692,607,77,190,0.8122836947441101,1
000095,1402,918,532,80,55,0.7683175802230835,3
000095,1403,854,605,142,111,0.7523410320281982,3
000095,1404,1694,545,41,88,0.715162456035614,1
000095,1405,356,573,38,110,0.6716699600219727,1
000095,1406,226,578,57,141,0.6518111824989319,1
000095,1407,392,576,42,110,0.6500388383865356,1
000095,1408,173,569,53,151,0.6247273683547974,1
000095,1409,479,441,29,75,0.6007151007652283,10
000095,1410,445,567,39,115,0.5409151911735535,1
000095,1411,475,442,40,69,0.5406439900398254,10
000095,1412,478,556,28,107,0.45432859659194946,1
000095,1413,324,584,31,89,0.4251650273799896,1
000095,1414,131,565,39,133,0.3365267515182495,1
000096,1415,1072,611,250,278,0.8365485668182373,3
000096,1416,1695,609,80,191,0.8323606252670288,1
000096,1417,851,607,142,112,0.7813089489936829,3
000096,1418,1694,545,40,89,0.7533408403396606,1
000096,1419,381,576,44,112,0.7249638438224792,1
000096,1420,471,444,35,71,0.7170445322990417,10
000096,1421,164,576,51,147,0.6594019532203674,1
000096,1422,917,530,76,59,0.6397650837898254,3
000096,1423,219,579,54,145,0.6220055222511292,1
000096,1424,349,561,39,124,0.6061707735061646,1
000096,1425,315,584,34,90,0.5873526930809021,1
000096,1426,474,564,26,103,0.47183069586753845,1
000096,1427,451,567,30,114,0.3207143247127533,1
000096,1428,434,565,32,110,0.2982736825942993,1
000096,1429,438,577,34,109,0.2734316289424896,1
000096,1430,716,525,21,59,0.25557780265808105,1
000096,1431,27,571,65,154,0.2510906159877777,1
000097,1432,1070,612,242,279,0.8573064208030701,3
000097,1433,1699,611,79,194,0.847367525100708,1
000097,1434,844,602,145,116,0.7763553261756897,3
000097,1435,209,579,57,145,0.7604683041572571,1
000097,1436,1692,547,41,98,0.7233597636222839,1
000097,1437,376,574,41,113,0.7149960398674011,1
000097,1438,310,578,32,97,0.6820250153541565,1
000097,1439,464,443,34,73,0.6663720011711121,10
000097,1440,155,575,57,145,0.598255455493927,1
000097,1441,341,553,37,131,0.5700051784515381,1
000097,1442,913,530,74,58,0.5651344060897827,3
000097,1443,433,568,33,111,0.3674076199531555,1
000097,1444,109,569,33,128,0.288533091545105,1
000097,1445,911,526,108,63,0.26521995663642883,3
000098,1446,1703,614,80,193,0.8672559857368469,1
000098,1447,1069,621,241,272,0.8278576731681824,3
000098,1448,843,609,143,111,0.8027774095535278,3
000098,1449,369,577,45,119,0.7719905376434326,1
000098,1450,201,584,58,145,0.7105298638343811,1
000098,1451,1689,548,43,102,0.6996147036552429,1
000098,1452,333,573,38,120,0.6990604400634766,1
000098,1453,148,580,54,147,0.6177926659584045,1
000098,1454,420,572,38,118,0.5411431789398193,1
000098,1455,911,536,68,53,0.4741918742656708,3
000098,1456,455,564,34,106,0.4552626609802246,1
000098,1457,300,585,34,92,0.4515801966190338,1
000098,1458,460,445,29,72,0.3979470729827881,10
000098,1459,1044,505,40,27,0.3585760295391083,3
000098,1460,455,443,38,69,0.3174055814743042,10
000098,1461,1350,636,104,91,0.27587559819221497,4
000099,1462,1706,616,78,195,0.8663461804389954,1
000099,1463,1068,616,239,283,0.8366103172302246,3
000099,1464,838,607,145,111,0.7876022458076477,3
000099,1465,141,579,53,142,0.7711104154586792,1
000099,1466,357,575,46,116,0.7375652194023132,1
000099,1467,195,577,56,150,0.7128465175628662,1
000099,1468,1687,549,42,102,0.6292850971221924,1
000099,1469,453,441,30,76,0.6245743632316589,10
000099,1470,325,570,39,119,0.6233381032943726,1
000099,1471,907,531,66,56,0.6004141569137573,3
000099,1472,289,587,34,89,0.548301637172699,1
000099,1473,456,563,26,107,0.5159651637077332,1
000099,1474,1561,519,25,82,0.4598728120326996,1
000099,1475,326,551,44,131,0.43027082085609436,1
000099,1476,1043,505,39,27,0.42183226346969604,3
000099,1477,419,566,38,122,0.36567816138267517,1
000099,1478,412,569,37,119,0.29301610589027405,1
000099,1479,1345,633,109,100,0.2718316614627838,2
000100,1480,1708,616,78,196,0.8637769818305969,1
000100,1481,1060,618,248,284,0.8439563512802124,3
000100,1482,833,607,144,114,0.7797784209251404,3
000100,1483,188,587,58,143,0.7543348670005798,1
000100,1484,130,579,57,146,0.7431831955909729,1
000100,1485,282,588,35,96,0.7066901922225952,1
000100,1486,1687,548,41,103,0.6760365962982178,1
000100,1487,352,582,44,114,0.674933671951294,1
000100,1488,444,444,34,72,0.6063761711120605,10
000100,1489,1557,520,24,80,0.5817853212356567,1
000100,1490,318,554,37,136,0.5650345683097839,1
000100,1491,323,553,40,126,0.5387751460075378,1
000100,1492,901,527,69,63,0.48035091161727905,3
000100,1493,445,566,30,101,0.433247834444046,1
000100,1494,410,569,39,127,0.4026342034339905,1
000100,1495,1039,507,38,26,0.3708500862121582,3
000100,1496,1343,631,103,92,0.2863737940788269,4
000101,1497,1711,617,78,198,0.8844205737113953,1
000101,1498,1046,620,262,286,0.8604140877723694,3
000101,1499,828,608,141,113,0.7473779916763306,3
000101,1500,178,583,61,147,0.7449138164520264,1
000101,1501,898,532,69,55,0.6947027444839478,3
000101,1502,120,580,58,142,0.6842989921569824,1
000101,1503,434,443,40,75,0.6692662239074707,10
000101,1504,346,580,44,116,0.6398405432701111,1
000101,1505,1686,551,37,102,0.6333726644515991,1
000101,1506,273,588,33,96,0.6246647834777832,1
000101,1507,309,567,37,127,0.6180470585823059,1
000101,1508,397,570,40,125,0.5949180126190186,1
000101,1509,1554,523,23,78,0.5743135809898376,1
000101,1510,435,562,34,107,0.5034580230712891,1
000101,1511,316,554,40,141,0.3972545266151428,1
000101,1512,1339,633,103,92,0.32991695404052734,4
000101,1513,1515,528,21,56,0.31889352202415466,1
000101,1514,1036,505,39,28,0.3136918544769287,3
000101,1515,338,563,46,132,0.2826712429523468,1
000102,1516,1714,617,79,202,0.9104923009872437,1
000102,1517,1046,623,259,286,0.8535096049308777,3
000102,1518,114,582,55,144,0.7799714207649231,1
000102,1519,823,609,144,112,0.7543407082557678,3
000102,1520,333,582,44,114,0.6759803295135498,1
000102,1521,171,586,62,145,0.6632524728775024,1
000102,1522,895,531,67,56,0.6615749001502991,3
000102,1523,302,577,36,117,0.6464823484420776,1
000102,1524,264,590,34,94,0.6306110620498657,1
000102,1525,390,575,42,125,0.6214427351951599,1
000102,1526,1684,551,37,102,0.6122346520423889,1
000102,1527,431,443,35,70,0.5600239038467407,10
000102,1528,430,564,33,103,0.5409063100814819,1
000102,1529,1549,518,24,84,0.5292385816574097,1
000102,1530,302,555,44,139,0.4316862225532532,1
000102,1531,1337,634,105,91,0.4031960666179657,4
000102,1532,1512,527,22,58,0.2799346446990967,1
000103,1533,1716,616,80,206,0.8837326765060425,1
000103,1534,1043,625,262,289,0.8588926792144775,3
000103,1535,104,580,60,148,0.7506566643714905,1
000103,1536,161,591,61,140,0.7428635954856873,1
000103,1537,820,609,143,113,0.7400668859481812,3
000103,1538,893,530,66,56,0.7116386890411377,3
000103,1539,424,442,36,73,0.6245217323303223,10
000103,1540,1682,550,38,103,0.6165069341659546,1
000103,1541,423,559,32,108,0.6078205704689026,1
000103,1542,326,584,45,113,0.5789415240287781,1
000103,1543,256,594,35,88,0.5615754127502441,1
000103,1544,291,570,37,128,0.5134784579277039,1
000103,1545,383,575,42,123,0.46170827746391296,1
000103,1546,299,555,38,136,0.4052191972732544,1
000103,1547,48,580,43,139,0.4015147387981415,1
000103,1548,1545,516,27,86,0.2974533438682556,1
000103,1549,382,446,22,33,0.29364725947380066,10
000103,1550,1439,475,33,107,0.27942225337028503,1
000103,1551,385,454,19,37,0.27801984548568726,10
000103,1552,1337,635,105,89,0.27357742190361023,4
000104,1553,1040,624,264,295,0.8870285749435425,3
000104,1554,1717,623,82,210,0.8353528380393982,1
000104,1555,889,532,65,54,0.7565912008285522,3
000104,1556,815,608,146,112,0.7324584722518921,3
000104,1557,94,577,59,149,0.7104446887969971,1
000104,1558,153,591,64,137,0.6830671429634094,1
000104,1559,375,567,41,130,0.6484670042991638,1
000104,1560,1682,554,35,101,0.6065281629562378,1
000104,1561,319,582,47,114,0.5922622084617615,1
000104,1562,419,441,34,73,0.5862135291099548,10
000104,1563,36,578,51,139,0.5541844964027405,1
000104,1564,247,589,36,90,0.5207706689834595,1
000104,1565,417,557,33,111,0.4919806718826294,1
000104,1566,312,561,51,135,0.4537806808948517,1
000104,1567,285,562,38,134,0.4195866584777832,1
000104,1568,295,551,40,145,0.40656742453575134,1
000104,1569,282,596,37,100,0.3855065107345581,1
000104,1570,1335,637,108,92,0.3519829511642456,4
